stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,0.1,log(p)/n,0.0006214608098422192,OPTIMAL,1.0,1.0,21.88755989074707,-305.6450486304295,-305.67479045964143,9.730839529438216e-05,987,277,0,1.0,0.0022381487197304525,0.8769435806308308,0.0,277,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,0.2,log(p)/n,0.0012429216196844384,OPTIMAL,1.0,1.0,23.9132559299469,-304.8596831491686,-304.8858192087475,8.573143981821441e-05,987,275,0,1.0,0.002221988801176442,0.8777234326367275,0.0,275,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,0.5,log(p)/n,0.0031073040492110957,OPTIMAL,1.0,1.0,40.87133193016052,-302.51039694712574,-302.54005770245107,9.804871377861474e-05,987,270,0,1.0,0.002181589004791416,0.8796791443850267,0.0,270,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,1.0,log(p)/n,0.006214608098422191,OPTIMAL,1.0,1.0,289.7447700500488,-298.65227565081096,-298.6815212261458,9.792517157648113e-05,987,233,0,1.0,0.001882630511542222,0.894426823742637,0.0,233,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,1.2,log(p)/n,0.007457529718106629,OPTIMAL,1.0,1.0,213.5353798866272,-297.1491132777005,-297.1783594464419,9.842253412367666e-05,987,215,0,1.0,0.0017371912445561274,0.9017816354499771,0.0,215,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,1.4,log(p)/n,0.008700451337791067,OPTIMAL,1.0,1.0,258.7768132686615,-295.66966655254237,-295.6989038231686,9.88849176418927e-05,987,191,0,1.0,0.0015432722219080016,0.9117782909930716,0.0,191,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,1.6,log(p)/n,0.009943372957475508,OPTIMAL,1.0,1.0,237.59767270088196,-294.2281486142655,-294.25715921113147,9.859898518418207e-05,986,156,1,0.9989868287740629,0.001260473647212818,0.9262564584311883,0.0,157,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,1.8,log(p)/n,0.011186294577159944,OPTIMAL,1.0,1.0,77.14548397064209,-292.8374459588503,-292.8664160365641,9.892887031206544e-05,986,116,1,0.9989868287740629,0.0009372752761326083,0.9439923408329345,0.0,117,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,2.0,log(p)/n,0.012429216196844383,OPTIMAL,1.0,1.0,50.70645499229431,-291.49186148153916,-291.5118483864842,6.85676260168737e-05,986,81,1,0.9989868287740629,0.0006544767014374247,0.9600778967867575,0.0,82,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l0_milp,2.2,log(p)/n,0.013672137816528823,OPTIMAL,1.0,1.0,37.8463397026062,-290.18426991605054,-290.2125956052964,9.761276603340335e-05,986,56,1,0.9989868287740629,0.00045247771951229367,0.9719073435189749,0.0,57,
