stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,0.1,log(p)/n,0.0006214608098422192,OPTIMAL,1.0,1.0,25.245222806930542,-300.16367723369706,-300.1911829149626,9.16356086753865e-05,1015,236,2,0.9980334316617503,0.0019073327244954863,0.8950617283950617,0.0,238,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,0.2,log(p)/n,0.0012429216196844384,OPTIMAL,1.0,1.0,30.56023097038269,-299.3866805209548,-299.4119337261476,8.434979521743022e-05,1015,234,2,0.9980334316617503,0.0018911688878472195,0.8958517210944396,0.0,236,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,0.5,log(p)/n,0.0031073040492110957,OPTIMAL,1.0,1.0,56.24734401702881,-297.05742277368887,-297.08696264165053,9.944160858139667e-05,1015,231,2,0.9980334316617503,0.0018669231328748192,0.897039328325232,0.0,233,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,1.0,log(p)/n,0.006214608098422191,OPTIMAL,1.0,1.0,105.10095500946045,-293.22470330058707,-293.25188386255394,9.269533453670019e-05,1015,200,2,0.9980334316617503,0.0016163836648266832,0.9094982078853047,0.0,202,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,1.2,log(p)/n,0.007457529718106629,OPTIMAL,1.0,1.0,91.64943885803223,-291.7227367225051,-291.7497669564843,9.265727547627393e-05,1015,189,2,0.9980334316617503,0.0015274825632612156,0.9140027014858172,0.0,191,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,1.4,log(p)/n,0.008700451337791067,OPTIMAL,1.0,1.0,107.2066798210144,-290.23780369123597,-290.26366775180253,8.911334167232353e-05,1015,175,2,0.9980334316617503,0.0014143357067233479,0.919800634345265,0.0,177,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,1.6,log(p)/n,0.009943372957475508,OPTIMAL,1.0,1.0,89.79932570457458,-288.7748302911099,-288.80368925899086,9.993588378836965e-05,1015,146,2,0.9980334316617503,0.0011799600753234789,0.9320477502295685,0.0,148,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,1.8,log(p)/n,0.011186294577159944,OPTIMAL,1.0,1.0,90.0057418346405,-287.35189306450695,-287.37433871752233,7.811207636743435e-05,1015,113,2,0.9980334316617503,0.000913256770627076,0.9463869463869463,0.0,115,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,2.0,log(p)/n,0.012429216196844383,OPTIMAL,1.0,1.0,118.56013607978821,-285.97756883148566,-286.00606444217186,9.96428174511761e-05,1013,78,4,0.9960668633235005,0.0006303896292824064,0.9611005692599621,0.0,82,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,2.2,log(p)/n,0.013672137816528823,OPTIMAL,1.0,1.0,75.48427629470825,-284.6450020815082,-284.6656992672466,7.271227524482104e-05,1012,41,5,0.9950835791543756,0.0003313586512894701,0.9777777777777779,0.0,46,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,2.5,log(p)/n,0.015536520246055478,OPTIMAL,1.0,1.0,37.88812875747681,-282.7045547533544,-282.73277748255634,9.983117968007247e-05,1010,19,7,0.9931170108161259,0.00015355644815853492,0.9872922776148584,0.0,26,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,3.0,log(p)/n,0.018643824295266575,OPTIMAL,1.0,1.0,51.85853815078735,-279.53866176402954,-279.563026127137,8.71591891930102e-05,1006,4,11,0.9891838741396264,3.232767329653366e-05,0.9925999013320178,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,5.0,log(p)/n,0.031073040492110956,OPTIMAL,1.0,1.0,91.24838399887085,-267.7109815820495,-267.73224272073736,7.94182538281338e-05,860,0,157,0.8456243854473943,0.0,0.9163558870538092,0.0,157,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_milp,10.0,log(p)/n,0.06214608098422191,OPTIMAL,1.0,1.0,22.63420605659485,-252.05544023455678,-252.07935949485758,9.489682221713613e-05,180,0,837,0.17699115044247787,0.0,0.3007518796992481,0.0,837,
