stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,0.1,sqrt(log(p)/n),0.007883278568224133,converged,1.0,,1.199138555675745,,,,983,540,4,0.9959473150962512,0.004363178009582832,0.7832669322709163,0.0,544,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,0.2,sqrt(log(p)/n),0.015766557136448266,converged,1.0,,0.036781647242605686,,,,979,527,8,0.9918946301925026,0.004258138538981764,0.7853991175290814,0.0,535,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,0.5,sqrt(log(p)/n),0.03941639284112066,converged,1.0,,0.035368358716368675,,,,969,489,18,0.9817629179331308,0.003951100086455564,0.7926380368098159,0.0,507,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,1.0,sqrt(log(p)/n),0.07883278568224132,converged,1.0,,0.03591024223715067,,,,938,415,49,0.950354609929078,0.0033531830999571762,0.8017094017094017,0.0,464,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,1.2,sqrt(log(p)/n),0.09459934281868958,converged,1.0,,0.06030185241252184,,,,913,383,74,0.9250253292806484,0.0030946244030930084,0.7998247919404292,0.0,457,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,1.4,sqrt(log(p)/n),0.11036589995513785,converged,1.0,,0.0691798459738493,,,,891,331,96,0.9027355623100304,0.0026744665206887355,0.8066998641919421,0.0,427,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,1.6,sqrt(log(p)/n),0.12613245709158613,converged,1.0,,0.06969617493450642,,,,858,282,129,0.8693009118541033,0.002278548516115479,0.8067700987306066,0.0,411,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,1.8,sqrt(log(p)/n),0.1418990142280344,converged,1.0,,0.06949437130242586,,,,816,234,171,0.8267477203647416,0.001890710470819227,0.801178203240059,0.0,405,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,2.0,sqrt(log(p)/n),0.15766557136448264,converged,1.0,,0.06638441141694784,,,,768,192,219,0.7781155015197568,0.0015513521811850069,0.7889060092449924,0.0,411,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,2.2,sqrt(log(p)/n),0.17343212850093093,converged,1.0,,0.06623995490372181,,,,716,155,271,0.7254305977710233,0.0012523936879358128,0.7707212055974166,0.0,426,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,2.5,sqrt(log(p)/n),0.1970819642056033,converged,1.0,,0.06535451766103506,,,,613,96,374,0.6210739614994935,0.0007756760905925034,0.722877358490566,0.0,470,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,3.0,sqrt(log(p)/n),0.23649835704672395,converged,1.0,,0.06518782582134008,,,,424,45,563,0.42958459979736574,0.000363598167465236,0.5824175824175823,0.0,608,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,5.0,sqrt(log(p)/n),0.3941639284112066,converged,1.0,,0.05157958809286356,,,,31,0,956,0.031408308004052685,0.0,0.06090373280943026,0.0,956,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,500,1000,9,sm_l1,10.0,sqrt(log(p)/n),0.7883278568224132,converged,1.0,,0.011251669377088547,,,,0,0,987,0.0,0.0,0.0,0.0,987,
