stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,0.1,sqrt(log(p)/n),0.007883278568224133,converged,1.0,,2.639404870569706,,,,992,529,5,0.9949849548645938,0.00427464384701785,0.7879269261318507,0.0,534,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,0.2,sqrt(log(p)/n),0.015766557136448266,converged,1.0,,0.048724787309765816,,,,991,519,6,0.9939819458375125,0.004193837725146057,0.7905863581970483,0.0,525,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,0.5,sqrt(log(p)/n),0.03941639284112066,converged,1.0,,0.05024209804832935,,,,985,493,12,0.9879638916750251,0.0039837418082793955,0.7959595959595959,0.0,505,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,1.0,sqrt(log(p)/n),0.07883278568224132,converged,1.0,,0.04979368206113577,,,,961,408,36,0.9638916750250752,0.0032968897723691546,0.8123415046491969,0.0,444,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,1.2,sqrt(log(p)/n),0.09459934281868958,converged,1.0,,0.04327833000570536,,,,949,367,48,0.9518555667001003,0.0029655846726948033,0.8205793341980111,0.0,415,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,1.4,sqrt(log(p)/n),0.11036589995513785,converged,1.0,,0.046248664148151875,,,,919,324,78,0.921765295887663,0.0026181183486460933,0.8205357142857144,0.0,402,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,1.6,sqrt(log(p)/n),0.12613245709158613,converged,1.0,,0.04507485404610634,,,,883,263,114,0.8856569709127382,0.002125201005228156,0.8240783947736818,0.0,377,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,1.8,sqrt(log(p)/n),0.1418990142280344,converged,1.0,,0.04768483992666006,,,,830,205,167,0.8324974924774323,0.0016565254983717567,0.8169291338582678,0.0,372,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,2.0,sqrt(log(p)/n),0.15766557136448264,converged,1.0,,0.04339802451431751,,,,771,165,226,0.7733199598796389,0.0013333010108845845,0.7977237454733573,0.0,391,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,2.2,sqrt(log(p)/n),0.17343212850093093,converged,1.0,,0.04761523846536875,,,,709,116,288,0.7111334002006018,0.0009373510137127989,0.778265642151482,0.0,404,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,2.5,sqrt(log(p)/n),0.1970819642056033,converged,1.0,,0.046096364967525005,,,,592,63,405,0.5937813440320963,0.000509078567792296,0.7167070217917675,0.0,468,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,3.0,sqrt(log(p)/n),0.23649835704672395,converged,1.0,,0.04547312017530203,,,,398,29,599,0.399197592778335,0.00023433775342819973,0.5589887640449438,0.0,628,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,5.0,sqrt(log(p)/n),0.3941639284112066,converged,1.0,,0.03425425197929144,,,,12,0,985,0.012036108324974924,0.0,0.023785926660059464,0.0,985,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l1,10.0,sqrt(log(p)/n),0.7883278568224132,converged,1.0,,0.012179913930594921,,,,0,0,997,0.0,0.0,0.0,0.0,997,
