stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,0.1,log(p)/n,0.0006214608098422192,OPTIMAL,1.0,1.0,3.0897510051727295,-58.65919783095998,-58.659197830960444,0.0,1009,571,8,0.992133726647001,0.00461477536308018,0.7770504428186368,0.0,579,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,0.2,log(p)/n,0.0012429216196844384,OPTIMAL,1.0,1.0,13.81901502609253,-57.682311595625755,-57.6832148138652,1.565849589689464e-05,1007,557,10,0.9901671583087512,0.004501628506542313,0.7803177063153816,0.0,567,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,0.5,log(p)/n,0.0031073040492110957,OPTIMAL,1.0,1.0,19.764071941375732,-54.8167652591276,-54.818309652393886,2.817373952997042e-05,999,514,18,0.9823008849557522,0.004154106018604576,0.7897233201581028,0.0,532,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,1.0,log(p)/n,0.006214608098422191,OPTIMAL,1.0,1.0,104.46554517745972,-50.23466944070461,-50.23961696204533,9.848818347585114e-05,990,440,27,0.9734513274336283,0.003556044062618703,0.8091540662035144,0.0,467,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,1.2,log(p)/n,0.007457529718106629,OPTIMAL,1.0,1.0,845.7006599903107,-48.481344313892706,-48.48577557775452,9.140142305297228e-05,984,410,33,0.967551622418879,0.0033135865128947005,0.8162588137702198,0.0,443,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,1.4,log(p)/n,0.008700451337791067,OPTIMAL,1.0,1.0,197.66477870941162,-46.77090199155975,-46.77555469268377,9.947854169805329e-05,976,384,41,0.95968534906588,0.003103456636467232,0.8212031973075304,0.0,425,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,1.6,log(p)/n,0.009943372957475508,OPTIMAL,1.0,1.0,111.01823902130127,-45.09822824885501,-45.10244728973302,9.355225342184178e-05,971,362,46,0.9547689282202556,0.0029256544333362967,0.8263829787234042,0.0,408,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,1.8,log(p)/n,0.011186294577159944,OPTIMAL,1.0,1.0,28.21005368232727,-43.464480001483366,-43.46732541974203,6.546536985070521e-05,959,334,58,0.9429695181907571,0.002699360720260561,0.8303030303030303,0.0,392,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,2.0,log(p)/n,0.012429216196844383,OPTIMAL,1.0,1.0,270.7656228542328,-41.88231633463583,-41.88565326537886,7.967397782802215e-05,942,311,75,0.9262536873156342,0.0025134765988054923,0.829955947136564,0.0,386,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,2.2,log(p)/n,0.013672137816528823,OPTIMAL,1.0,1.0,1154.4296510219574,-40.35133843154422,-40.351339177142165,1.8477650884834217e-08,926,282,91,0.9105211406096362,0.0022791009674056235,0.8323595505617978,0.0,373,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,2.5,log(p)/n,0.015536520246055478,TIME_LIMIT,1.0,0.0,1201.1499848365784,-38.14690349930889,-38.16170044635308,0.00038789379181084513,909,248,108,0.8938053097345132,0.0020043157443850874,0.8362465501379945,0.0,356,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,3.0,log(p)/n,0.018643824295266575,TIME_LIMIT,1.0,0.0,1201.489784002304,-34.69212225243808,-34.77202442696076,0.0023031792042374757,875,196,142,0.8603736479842674,0.0015840559915301497,0.8381226053639846,0.0,338,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,5.0,log(p)/n,0.031073040492110956,OPTIMAL,1.0,1.0,228.3192799091339,-23.237694587416104,-23.23769496947149,1.644119148745269e-08,714,62,303,0.7020648967551623,0.0005010789360962719,0.7964305633017289,0.0,365,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,500,1000,3,sm_l0_core,10.0,log(p)/n,0.06214608098422191,OPTIMAL,1.0,1.0,1.7943968772888184,-7.142570653452296,-7.142570653452296,0.0,287,5,730,0.28220255653883974,4.040959162066708e-05,0.4385026737967915,0.0,735,
