stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,0.1,sqrt(log(p)/n),0.007883278568224133,converged,1.0,,2.8222053572535515,,,,1011,574,8,0.9921491658488715,0.004639096103644196,0.7764976958525346,0.0,582,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,0.2,sqrt(log(p)/n),0.015766557136448266,converged,1.0,,0.12413710076361895,,,,1007,565,12,0.9882237487733072,0.0045663576629947225,0.7773060594365111,0.0,577,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,0.5,sqrt(log(p)/n),0.03941639284112066,converged,1.0,,0.10362476762384176,,,,1002,529,17,0.9833169774288518,0.004275403900396829,0.7858823529411764,0.0,546,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,1.0,sqrt(log(p)/n),0.07883278568224132,converged,1.0,,0.1322242310270667,,,,984,455,35,0.9656526005888125,0.0036773322772789357,0.8006509357200977,0.0,490,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,1.2,sqrt(log(p)/n),0.09459934281868958,converged,1.0,,0.10935079585760832,,,,971,413,48,0.9528949950932286,0.003337886220914726,0.8081564710778194,0.0,461,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,1.4,sqrt(log(p)/n),0.11036589995513785,converged,1.0,,0.10988464206457138,,,,943,340,76,0.9254170755642787,0.002747896646757886,0.8192875760208513,0.0,416,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,1.6,sqrt(log(p)/n),0.12613245709158613,converged,1.0,,0.11250729858875275,,,,911,288,108,0.8940137389597644,0.0023276301007831507,0.8214607754733996,0.0,396,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,1.8,sqrt(log(p)/n),0.1418990142280344,converged,1.0,,0.11284835916012526,,,,864,215,155,0.8478900883218842,0.0017376405266263102,0.8236415633937082,0.0,370,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,2.0,sqrt(log(p)/n),0.15766557136448264,converged,1.0,,0.1070586945861578,,,,816,167,203,0.8007850834151129,0.0013497021764957852,0.8151848151848152,0.0,370,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,2.2,sqrt(log(p)/n),0.17343212850093093,converged,1.0,,0.10102641582489014,,,,754,110,265,0.7399411187438666,0.0008890253857157867,0.800849707912905,0.0,375,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,2.5,sqrt(log(p)/n),0.1970819642056033,converged,1.0,,0.08570477645844221,,,,645,61,374,0.6329735034347399,0.000493004986624209,0.7478260869565218,0.0,435,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,3.0,sqrt(log(p)/n),0.23649835704672395,converged,1.0,,0.10128346551209688,,,,426,18,593,0.4180569185475957,0.00014547688129894692,0.582365003417635,0.0,611,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,5.0,sqrt(log(p)/n),0.3941639284112066,converged,1.0,,0.08429838251322508,,,,6,0,1013,0.005888125613346418,0.0,0.01170731707317073,0.0,1013,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,1000,5,sm_l1,10.0,sqrt(log(p)/n),0.7883278568224132,converged,1.0,,0.01969532109797001,,,,0,0,1019,0.0,0.0,0.0,0.0,1019,
