stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,0.1,log(p)/n,0.0006214608098422192,OPTIMAL,1.0,1.0,11.450955152511597,-67.30360019552728,-67.303903669028,4.509023289099987e-06,988,505,9,0.9909729187562688,0.004080709154525547,0.7935742971887549,0.0,514,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,0.2,log(p)/n,0.0012429216196844384,OPTIMAL,1.0,1.0,9.637824058532715,-66.38110000103951,-66.38176994168177,1.0092340172784538e-05,984,492,13,0.9869608826479438,0.003975661196092216,0.7957945814799837,0.0,505,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,0.5,log(p)/n,0.0031073040492110957,OPTIMAL,1.0,1.0,16.566359996795654,-63.677070948186106,-63.679939048459836,4.504133483249953e-05,975,450,22,0.9779338014042126,0.0036362754842306855,0.8051197357555739,0.0,472,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,1.0,log(p)/n,0.006214608098422191,OPTIMAL,1.0,1.0,11.595793008804321,-59.36940812483794,-59.37214162008745,4.604215092999343e-05,957,391,40,0.9598796389167502,0.0031595193651871066,0.8162046908315564,0.0,431,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,1.2,log(p)/n,0.007457529718106629,OPTIMAL,1.0,1.0,17.127411127090454,-57.706569033362825,-57.71181486535117,9.090528298977873e-05,951,377,46,0.9538615847542627,0.0030463907945665965,0.8180645161290322,0.0,423,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,1.4,log(p)/n,0.008700451337791067,OPTIMAL,1.0,1.0,47.86590123176575,-56.07082953403153,-56.074903684357174,7.266078207689038e-05,945,362,52,0.9478435305917753,0.0029251816117589068,0.8203125,0.0,414,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,1.6,log(p)/n,0.009943372957475508,OPTIMAL,1.0,1.0,182.92940592765808,-54.46624529728726,-54.47055539224618,7.913332258170559e-05,939,335,58,0.9418254764292878,0.0027070050827050656,0.8269484808454425,0.0,393,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,1.8,log(p)/n,0.011186294577159944,TIME_LIMIT,1.0,0.0,1202.4442851543427,-52.8971195974246,-52.922140942945916,0.0004730190549455794,932,321,65,0.9348044132397192,0.0025938765120845555,0.8284444444444445,0.0,386,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,2.0,log(p)/n,0.012429216196844383,OPTIMAL,1.0,1.0,1190.3608801364899,-51.35807886391706,-51.36156803992638,6.793821121249016e-05,917,310,80,0.9197592778335005,0.002504989778025583,0.8246402877697843,0.0,390,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,500,1000,4,sm_l0_core,2.2,log(p)/n,0.013672137816528823,TIME_LIMIT,1.0,0.0,1201.1980261802673,-49.85235147108537,-49.8735594314503,0.000425415446596007,907,288,90,0.9097291875626881,0.0023272163099076386,0.8275547445255474,0.0,378,
