stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,0.1,log(p)/n,0.0006214608098422192,OPTIMAL,1.0,1.0,11.5086829662323,-69.96348615767711,-69.96378717942216,4.302554969413476e-06,990,515,10,0.99,0.004161616161616161,0.7904191616766467,0.0,525,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,0.2,log(p)/n,0.0012429216196844384,OPTIMAL,1.0,1.0,13.136416912078857,-69.03387361397786,-69.03507649254946,1.7424468722851783e-05,984,501,16,0.984,0.004048484848484848,0.7919517102615695,0.0,517,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,0.5,log(p)/n,0.0031073040492110957,OPTIMAL,1.0,1.0,11.029296159744263,-66.31853141598542,-66.32313109191884,6.935732494690675e-05,969,464,31,0.969,0.0037494949494949496,0.7965474722564735,0.0,495,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,1.0,log(p)/n,0.006214608098422191,OPTIMAL,1.0,1.0,10.626255989074707,-61.98729601217448,-61.99336727930407,9.794373234787009e-05,947,403,53,0.947,0.0032565656565656568,0.8059574468085107,0.0,456,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,1.2,log(p)/n,0.007457529718106629,OPTIMAL,1.0,1.0,65.89341187477112,-60.318761904193885,-60.32400354926315,8.68990825374434e-05,940,393,60,0.94,0.0031757575757575757,0.8058294042006001,0.0,453,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,1.4,log(p)/n,0.008700451337791067,OPTIMAL,1.0,1.0,398.61244320869446,-58.68388002220724,-58.68956702091623,9.690904396294474e-05,932,372,68,0.932,0.003006060606060606,0.8090277777777777,0.0,440,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,1.6,log(p)/n,0.009943372957475508,OPTIMAL,1.0,1.0,329.491623878479,-57.080522733819784,-57.08432343479368,6.658490132652084e-05,919,360,81,0.919,0.002909090909090909,0.8064940763492761,0.0,441,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,1.8,log(p)/n,0.011186294577159944,TIME_LIMIT,1.0,0.0,1201.3101329803467,-55.50741329215379,-55.521679060712586,0.00025700654584114794,913,338,87,0.913,0.0027313131313131313,0.811195024433585,0.0,425,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,2.0,log(p)/n,0.012429216196844383,TIME_LIMIT,1.0,0.0,1200.9399769306183,-53.96779881523905,-54.001602617376435,0.0006263698516427074,906,321,94,0.906,0.002593939393939394,0.8136506511001348,0.0,415,
evaluation,robustness_roc,roc,topology=erdos_renyi_p=500_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=000,erdos_renyi,500,1000,0,sm_l0_core,2.2,log(p)/n,0.013672137816528823,TIME_LIMIT,1.0,0.0,1200.946435213089,-52.46214408541804,-52.474909065764706,0.00024331793084710743,898,301,102,0.898,0.0024323232323232324,0.8167348794906775,0.0,403,
