stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,0.1,sqrt(log(p)/n),0.00831129068134555,converged,1.0,,2.4577378388494253,,,,2002,920,0,1.0,0.0018492536653413683,0.8131600324939074,0.0,920,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,0.2,sqrt(log(p)/n),0.0166225813626911,converged,1.0,,0.16246707597747445,,,,2002,920,0,1.0,0.0018492536653413683,0.8131600324939074,0.0,920,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,0.5,sqrt(log(p)/n),0.04155645340672775,converged,1.0,,0.14988774713128805,,,,2002,920,0,1.0,0.0018492536653413683,0.8131600324939074,0.0,920,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,1.0,sqrt(log(p)/n),0.0831129068134555,converged,1.0,,0.15760880801826715,,,,2002,909,0,1.0,0.0018271430236905474,0.8149806635456951,0.0,909,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,1.2,sqrt(log(p)/n),0.0997354881761466,converged,1.0,,0.1632608890067786,,,,2002,701,0,1.0,0.001409050890656847,0.851009564293305,0.0,701,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,1.4,sqrt(log(p)/n),0.11635806953883769,converged,1.0,,0.15267741098068655,,,,1998,164,4,0.998001998001998,0.0003296495664304178,0.9596541786743515,0.0,168,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,1.6,sqrt(log(p)/n),0.1329806509015288,converged,1.0,,0.14210869395174086,,,,1989,19,13,0.9935064935064936,3.819110830596304e-05,0.9920199501246882,0.0,32,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,1.8,sqrt(log(p)/n),0.1496032322642199,converged,1.0,,0.15293142781592906,,,,1944,1,58,0.971028971028971,2.0100583318927915e-06,0.9850519381808969,0.0,59,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,2.0,sqrt(log(p)/n),0.166225813626911,converged,1.0,,0.1559475811664015,,,,1831,0,171,0.9145854145854145,0.0,0.9553874249934776,0.0,171,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,2.2,sqrt(log(p)/n),0.18284839498960212,converged,1.0,,0.14491698308847845,,,,1627,0,375,0.8126873126873126,0.0,0.8966657481399835,0.0,375,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,2.5,sqrt(log(p)/n),0.20778226703363875,converged,1.0,,0.13485781499184668,,,,1113,0,889,0.5559440559440559,0.0,0.7146067415730337,0.0,889,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,3.0,sqrt(log(p)/n),0.24933872044036648,converged,1.0,,0.1300373140256852,,,,287,0,1715,0.14335664335664336,0.0,0.2507645259938838,0.0,1715,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,5.0,sqrt(log(p)/n),0.4155645340672775,converged,1.0,,0.0349215769674629,,,,0,0,2002,0.0,0.0,0.0,0.0,2002,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=1000_n=1000_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,1000,1000,5,sm_l1,10.0,sqrt(log(p)/n),0.831129068134555,converged,1.0,,0.03421667078509927,,,,0,0,2002,0.0,0.0,0.0,0.0,2002,
