stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,0.1,sqrt(log(p)/n),0.00831129068134555,converged,1.0,,4.704717822140083,,,,2060,5683,234,0.8979947689625108,0.011429870114198139,0.4104812194878948,0.0,5917,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,0.2,sqrt(log(p)/n),0.0166225813626911,converged,1.0,,0.34918454196304083,,,,2060,5683,234,0.8979947689625108,0.011429870114198139,0.4104812194878948,0.0,5917,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,0.5,sqrt(log(p)/n),0.04155645340672775,converged,1.0,,0.32652841694653034,,,,2060,5680,234,0.8979947689625108,0.011423836397790856,0.41060394658162247,0.0,5914,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,1.0,sqrt(log(p)/n),0.0831129068134555,converged,1.0,,0.32732089003548026,,,,2031,4098,263,0.8853530950305144,0.00824205661234981,0.48225097946099965,0.0,4361,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,1.2,sqrt(log(p)/n),0.0997354881761466,converged,1.0,,0.3869304999243468,,,,1911,921,383,0.8330427201394943,0.001852350937036158,0.7456106125634023,0.0,1304,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,1.4,sqrt(log(p)/n),0.11635806953883769,converged,1.0,,0.2944091809913516,,,,1768,133,526,0.7707061900610288,0.00026749476072291967,0.8429082240762813,0.0,659,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,1.6,sqrt(log(p)/n),0.1329806509015288,converged,1.0,,0.2851167260669172,,,,1585,17,709,0.6909328683522232,3.4191059641275444e-05,0.8136550308008214,0.0,726,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,1.8,sqrt(log(p)/n),0.1496032322642199,converged,1.0,,0.3446570469532162,,,,1378,3,916,0.6006974716652136,6.033716407283903e-06,0.7499319727891157,0.0,919,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,2.0,sqrt(log(p)/n),0.166225813626911,converged,1.0,,0.31382373813539743,,,,1182,2,1112,0.5152571926765476,4.022477604855935e-06,0.6797009775733182,0.0,1114,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,2.2,sqrt(log(p)/n),0.18284839498960212,converged,1.0,,0.27803351008333266,,,,942,0,1352,0.4106364428945074,0.0,0.5822002472187886,0.0,1352,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,2.5,sqrt(log(p)/n),0.20778226703363875,converged,1.0,,0.2511813258752227,,,,593,0,1701,0.25850043591979077,0.0,0.41080706615864226,0.0,1701,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,3.0,sqrt(log(p)/n),0.24933872044036648,converged,1.0,,0.25487605505622923,,,,206,0,2088,0.08979947689625109,0.0,0.1648,0.0,2088,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,5.0,sqrt(log(p)/n),0.4155645340672775,converged,1.0,,0.07054039579816163,,,,0,0,2294,0.0,0.0,0.0,0.0,2294,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l1,10.0,sqrt(log(p)/n),0.831129068134555,converged,1.0,,0.05720873503014445,,,,0,0,2294,0.0,0.0,0.0,0.0,2294,
