stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,0.1,log(p)/n,0.0006907755278982137,TIME_LIMIT,0.0,0.0,674.4482443332672,nan,-113.41454681595773,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,0.2,log(p)/n,0.0013815510557964273,TIME_LIMIT,0.0,0.0,671.1240799427032,nan,-108.10981390253603,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,0.5,log(p)/n,0.0034538776394910683,TIME_LIMIT,0.0,0.0,666.6772818565369,nan,-92.82559938294986,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,1.0,log(p)/n,0.006907755278982137,TIME_LIMIT,0.0,0.0,668.4123740196228,nan,-88.98976079855281,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,1.2,log(p)/n,0.008289306334778564,TIME_LIMIT,0.0,0.0,662.7897841930389,nan,-86.6362647883058,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,1.4,log(p)/n,0.00967085739057499,TIME_LIMIT,0.0,0.0,658.4557559490204,nan,-57.05007098611355,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,1.6,log(p)/n,0.011052408446371419,TIME_LIMIT,1.0,0.0,659.6510441303253,-51.62025868168155,-52.00988060970025,0.007547849196597754,1872,775,422,0.8160418482999128,0.0015587100718816747,0.7577413479052825,0.0,1197,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,1.8,log(p)/n,0.012433959502167847,TIME_LIMIT,1.0,0.0,656.9168560504913,-48.29723649747311,-48.529176132123986,0.0048023375967486915,1811,386,483,0.7894507410636443,0.0007763381777371954,0.8065018926742373,0.0,869,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,2.0,log(p)/n,0.013815510557964273,TIME_LIMIT,1.0,0.0,657.5829539299011,-45.46654026774048,-45.556715630220566,0.001983334600545148,1742,174,552,0.7593722755013078,0.00034995555162246634,0.8275534441805227,0.0,726,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,2.2,log(p)/n,0.015197061613760702,OPTIMAL,1.0,1.0,76.98756289482117,-42.93746323765885,-42.980334811817684,0.0009984654640993469,1677,77,617,0.7310374891020053,0.0001548653877869535,0.8285573122529645,0.0,694,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,2.5,log(p)/n,0.01726938819745534,OPTIMAL,1.0,1.0,58.527321100234985,-39.46684652127084,-39.50413392256833,0.0009447778219978686,1583,25,711,0.6900610287707062,5.028097006069919e-05,0.8113787801127628,0.0,736,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,3.0,log(p)/n,0.02072326583694641,OPTIMAL,1.0,1.0,61.72631096839905,-34.23567746585258,-34.25266937035211,0.0004963215498356915,1416,6,878,0.6172624237140366,1.2067432814567806e-05,0.7621097954790097,0.0,884,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,5.0,log(p)/n,0.03453877639491068,OPTIMAL,1.0,1.0,63.13453912734985,-18.477574996535406,-18.477574996535466,0.0,870,0,1424,0.3792502179598954,0.0,0.549936788874842,0.0,1424,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=007,lattice_hubs,1000,1000,7,sm_l0_core,10.0,log(p)/n,0.06907755278982136,OPTIMAL,1.0,1.0,68.30579614639282,-3.3262382189500386,-3.3262382189500386,0.0,177,0,2117,0.07715780296425458,0.0,0.14326183731282882,0.0,2117,
