stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,0.1,log(p)/n,0.0006907755278982137,TIME_LIMIT,0.0,0.0,657.7220950126648,nan,-112.7119169249283,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,0.2,log(p)/n,0.0013815510557964273,TIME_LIMIT,0.0,0.0,664.0744278430939,nan,-107.42574734371249,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,0.5,log(p)/n,0.0034538776394910683,TIME_LIMIT,0.0,0.0,666.8022918701172,nan,-91.99499413766266,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,1.0,log(p)/n,0.006907755278982137,TIME_LIMIT,0.0,0.0,658.0064468383789,nan,-84.82835102079794,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,1.2,log(p)/n,0.008289306334778564,TIME_LIMIT,0.0,0.0,662.3059778213501,nan,-86.34152048508365,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,1.4,log(p)/n,0.00967085739057499,TIME_LIMIT,0.0,0.0,662.5213890075684,nan,-65.06102954162185,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,1.6,log(p)/n,0.011052408446371419,TIME_LIMIT,1.0,0.0,654.3310699462891,-51.032992513350436,-51.55438271035536,0.010216727872043339,1871,725,421,0.8163176265270506,0.001458142266415665,0.7655482815057283,0.0,1146,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,1.8,log(p)/n,0.012433959502167847,TIME_LIMIT,1.0,0.0,660.9852929115295,-47.77529968364972,-47.923780603238704,0.0031079013752330024,1816,341,476,0.7923211169284468,0.0006858296728934369,0.8163632276916161,0.0,817,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,2.0,log(p)/n,0.013815510557964273,OPTIMAL,1.0,1.0,69.45445394515991,-44.97417928610007,-44.974179286100515,0.0,1752,161,540,0.7643979057591623,0.0003238081446798925,0.8332936979785969,0.0,701,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,2.2,log(p)/n,0.015197061613760702,OPTIMAL,1.0,1.0,67.70069694519043,-42.43769117648684,-42.47379006372522,0.0008506326861246038,1689,87,603,0.7369109947643979,0.0001749770719698798,0.8303834808259586,0.0,690,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,2.5,log(p)/n,0.01726938819745534,OPTIMAL,1.0,1.0,68.09596800804138,-38.92437690558739,-38.95808144328541,0.0008658979379367609,1598,27,694,0.6972076788830716,5.4303229232031664e-05,0.815930559101353,0.0,721,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,3.0,log(p)/n,0.02072326583694641,OPTIMAL,1.0,1.0,67.71770691871643,-33.662786303792394,-33.68792528374617,0.0007467884484339678,1421,4,871,0.6199825479930192,8.044922849189876e-06,0.7645951035781544,0.0,875,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,5.0,log(p)/n,0.03453877639491068,OPTIMAL,1.0,1.0,67.81640291213989,-18.05004101463066,-18.05888076580456,0.000489735794324959,868,0,1424,0.3787085514834206,0.0,0.549367088607595,0.0,1424,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=008,lattice_hubs,1000,1000,8,sm_l0_core,10.0,log(p)/n,0.06907755278982136,OPTIMAL,1.0,1.0,70.52411890029907,-3.3340503127041057,-3.334050312704128,0.0,159,0,2133,0.0693717277486911,0.0,0.12974296205630356,0.0,2133,
