stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,0.1,sqrt(log(p)/n),0.00831129068134555,converged,1.0,,6.780243469867855,,,,2065,5943,224,0.9021406727828746,0.01195267200444077,0.40108769544527534,0.0,6167,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,0.2,sqrt(log(p)/n),0.0166225813626911,converged,1.0,,0.36047553014941514,,,,2065,5943,224,0.9021406727828746,0.01195267200444077,0.40108769544527534,0.0,6167,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,0.5,sqrt(log(p)/n),0.04155645340672775,converged,1.0,,0.34937734506092966,,,,2065,5939,224,0.9021406727828746,0.011944627130131875,0.4012435635869038,0.0,6163,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,1.0,sqrt(log(p)/n),0.0831129068134555,converged,1.0,,0.3631852460093796,,,,2038,4308,251,0.8903451288772389,0.008664329630679932,0.4720324261725536,0.0,4559,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,1.2,sqrt(log(p)/n),0.0997354881761466,converged,1.0,,0.4032977409660816,,,,1906,936,383,0.8326780253385758,0.0018825005882814338,0.7429351003702982,0.0,1319,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,1.4,sqrt(log(p)/n),0.11635806953883769,converged,1.0,,0.2991238839458674,,,,1752,142,537,0.765399737876802,0.0002855930379657731,0.8376763088692325,0.0,679,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,1.6,sqrt(log(p)/n),0.1329806509015288,converged,1.0,,0.3057373419869691,,,,1577,17,712,0.6889471384884229,3.419071581280382e-05,0.8122585629667782,0.0,729,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,1.8,sqrt(log(p)/n),0.1496032322642199,converged,1.0,,0.3039222080260515,,,,1397,2,892,0.6103101791175186,4.022437154447508e-06,0.757592190889371,0.0,894,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,2.0,sqrt(log(p)/n),0.166225813626911,converged,1.0,,0.29078961815685034,,,,1176,0,1113,0.5137614678899083,0.0,0.6787878787878788,0.0,1113,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,2.2,sqrt(log(p)/n),0.18284839498960212,converged,1.0,,0.2839977340772748,,,,929,0,1360,0.4058540847531673,0.0,0.5773772529521441,0.0,1360,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,2.5,sqrt(log(p)/n),0.20778226703363875,converged,1.0,,0.2989377670455724,,,,582,0,1707,0.254259501965924,0.0,0.4054336468129572,0.0,1707,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,3.0,sqrt(log(p)/n),0.24933872044036648,converged,1.0,,0.2789285460021347,,,,204,0,2085,0.0891218872870249,0.0,0.16365824308062574,0.0,2085,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,5.0,sqrt(log(p)/n),0.4155645340672775,converged,1.0,,0.06107938219793141,,,,0,0,2289,0.0,0.0,0.0,0.0,2289,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=002,lattice_hubs,1000,1000,2,sm_l1,10.0,sqrt(log(p)/n),0.831129068134555,converged,1.0,,0.06248645298182964,,,,0,0,2289,0.0,0.0,0.0,0.0,2289,
