stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,0.1,log(p)/n,0.0006907755278982137,OPTIMAL,1.0,1.0,202.80650687217712,-112.79733937417117,-112.79733937426349,0.0,2073,5837,226,0.9016963897346673,0.011739718946663423,0.4061122538936232,0.0,6063,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,0.2,log(p)/n,0.0013815510557964273,TIME_LIMIT,0.0,0.0,670.3949899673462,nan,-107.45526532079076,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,0.5,log(p)/n,0.0034538776394910683,TIME_LIMIT,0.0,0.0,695.4602539539337,nan,-91.61652946094685,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,1.0,log(p)/n,0.006907755278982137,TIME_LIMIT,0.0,0.0,694.453449010849,nan,-87.38370820366198,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,1.2,log(p)/n,0.008289306334778564,TIME_LIMIT,0.0,0.0,690.1421568393707,nan,-92.84786762320027,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,1.4,log(p)/n,0.00967085739057499,TIME_LIMIT,0.0,0.0,675.9317529201508,nan,-65.94794700946892,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,1.6,log(p)/n,0.011052408446371419,TIME_LIMIT,1.0,0.0,682.3158628940582,-49.885420832612475,-50.271500473971194,0.007739328142668907,1862,757,437,0.8099173553719008,0.0015225230842254942,0.7572183814558764,0.0,1194,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,1.8,log(p)/n,0.012433959502167847,TIME_LIMIT,1.0,0.0,670.4221739768982,-46.60407694793057,-46.79150569022242,0.004021724161627722,1798,360,501,0.7820791648542845,0.0007240532500940263,0.8068207314336999,0.0,861,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,2.0,log(p)/n,0.013815510557964273,TIME_LIMIT,1.0,0.0,686.5889611244202,-43.80046784772425,-43.86543069262238,0.0014831541325992592,1739,175,560,0.7564158329708569,0.0003519703299068184,0.825539995252789,0.0,735,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,2.2,log(p)/n,0.015197061613760702,OPTIMAL,1.0,1.0,104.1996660232544,-41.26299197749078,-41.304164480592235,0.0009978070209721288,1669,89,630,0.7259678120922141,0.00017900205349546762,0.8227754498397831,0.0,719,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,2.5,log(p)/n,0.01726938819745534,OPTIMAL,1.0,1.0,80.5499849319458,-37.782380126942364,-37.81609164487936,0.0008922550094443007,1582,29,717,0.6881252718573293,5.83265118131299e-05,0.8092071611253197,0.0,746,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,3.0,log(p)/n,0.02072326583694641,OPTIMAL,1.0,1.0,76.07836198806763,-32.549646143765926,-32.581310246555105,0.0009727940712265946,1436,0,863,0.6246193997390169,0.0,0.7689424364123159,0.0,863,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=006,lattice_hubs,1000,1000,6,sm_l0_core,5.0,log(p)/n,0.03453877639491068,OPTIMAL,1.0,1.0,90.18334436416626,-17.169724129297908,-17.17898956108862,0.0005396377787399822,821,0,1478,0.3571117877337973,0.0,0.5262820512820513,0.0,1478,
