stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,0.1,sqrt(log(p)/n),0.00831129068134555,converged,1.0,,5.985538417939097,,,,2080,5777,214,0.9067131647776809,0.011618926561626369,0.4098118411979115,0.0,5991,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,0.2,sqrt(log(p)/n),0.0166225813626911,converged,1.0,,0.43786404305137694,,,,2080,5777,214,0.9067131647776809,0.011618926561626369,0.4098118411979115,0.0,5991,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,0.5,sqrt(log(p)/n),0.04155645340672775,converged,1.0,,0.4074141338933259,,,,2080,5775,214,0.9067131647776809,0.011614904084021513,0.40989260025618285,0.0,5989,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,1.0,sqrt(log(p)/n),0.0831129068134555,converged,1.0,,0.3997487248852849,,,,2058,4185,236,0.8971229293809939,0.008417034388161044,0.4821365819374487,0.0,4421,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,1.2,sqrt(log(p)/n),0.0997354881761466,converged,1.0,,0.44629315403290093,,,,1923,917,371,0.8382737576285963,0.0018443059818264462,0.7491234904557849,0.0,1288,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,1.4,sqrt(log(p)/n),0.11635806953883769,converged,1.0,,0.3748617460951209,,,,1776,139,518,0.7741935483870968,0.0002795621935374875,0.8439059158945118,0.0,657,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,1.6,sqrt(log(p)/n),0.1329806509015288,converged,1.0,,0.3448638338595629,,,,1596,18,698,0.6957279860505667,3.6202298443703415e-05,0.8167860798362334,0.0,716,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,1.8,sqrt(log(p)/n),0.1496032322642199,converged,1.0,,0.3417159409727901,,,,1386,1,908,0.6041848299912816,2.0112388024279675e-06,0.7530562347188264,0.0,909,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,2.0,sqrt(log(p)/n),0.166225813626911,converged,1.0,,0.3438116160687059,,,,1146,1,1148,0.4995640802092415,2.0112388024279675e-06,0.6660854402789885,0.0,1149,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,2.2,sqrt(log(p)/n),0.18284839498960212,converged,1.0,,0.3408583851996809,,,,916,0,1378,0.3993025283347864,0.0,0.5707165109034268,0.0,1378,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,2.5,sqrt(log(p)/n),0.20778226703363875,converged,1.0,,0.33523672516457736,,,,563,0,1731,0.24542284219703575,0.0,0.3941197059852993,0.0,1731,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,3.0,sqrt(log(p)/n),0.24933872044036648,converged,1.0,,0.3411751489620656,,,,203,0,2091,0.08849171752397558,0.0,0.16259511413696434,0.0,2091,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,5.0,sqrt(log(p)/n),0.4155645340672775,converged,1.0,,0.28761564986780286,,,,1,0,2293,0.00043591979075850045,0.0,0.0008714596949891068,0.0,2293,
evaluation,primary_graph_recovery,roc,topology=lattice_hubs_p=1000_n=1000_graph=random_rep=009,lattice_hubs,1000,1000,9,sm_l1,10.0,sqrt(log(p)/n),0.831129068134555,converged,1.0,,0.07605699193663895,,,,0,0,2294,0.0,0.0,0.0,0.0,2294,
