stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,0.1,log(p)/n,0.002485843239368877,OPTIMAL,1.0,1.0,147.647794008255,-105.30524315505548,-105.30583783549042,5.647206322555601e-06,772,2225,199,0.7950566426364573,0.017975585519353042,0.3891129032258065,0.0,2424,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,0.2,log(p)/n,0.004971686478737754,OPTIMAL,1.0,1.0,321.985946893692,-97.86891291571841,-97.87854126883143,9.838009666365759e-05,772,2211,199,0.7950566426364573,0.017862480711590818,0.39049064238745573,0.0,2410,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,0.5,log(p)/n,0.012429216196844383,TIME_LIMIT,0.0,0.0,1206.5496311187744,nan,-104.64513095335604,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,1.0,log(p)/n,0.024858432393688765,TIME_LIMIT,0.0,0.0,1203.9803936481476,nan,-54.67161374413534,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,1.2,log(p)/n,0.029830118872426516,TIME_LIMIT,0.0,0.0,1208.1175138950348,nan,-216.41882259933055,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,1.4,log(p)/n,0.03480180535116427,TIME_LIMIT,0.0,0.0,1204.1701600551605,nan,-40.31763385328075,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,1.6,log(p)/n,0.03977349182990203,INF_OR_UNBD,0.0,0.0,321.41889691352844,nan,inf,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,1.8,log(p)/n,0.04474517830863978,TIME_LIMIT,0.0,0.0,1203.8443171977997,nan,-22.809965239284637,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,2.0,log(p)/n,0.04971686478737753,TIME_LIMIT,1.0,0.0,1203.4284567832947,-12.448357702811819,-13.202855179337085,0.06061020212769442,408,124,563,0.42018537590113286,0.001001785440179675,0.5429141716566867,0.0,687,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,2.2,log(p)/n,0.05468855126611529,TIME_LIMIT,1.0,0.0,1203.461391210556,-10.056077478493002,-10.141110832270012,0.008455916728850973,360,76,611,0.3707518022657055,0.000613997527852059,0.5117270788912579,0.0,687,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,2.5,log(p)/n,0.06214608098422191,OPTIMAL,1.0,1.0,11.710201978683472,-7.3090332396696915,-7.309033239669862,0.0,277,35,694,0.28527291452111225,0.00028276201940555343,0.4318004676539361,0.0,729,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,3.0,log(p)/n,0.0745752971810663,OPTIMAL,1.0,1.0,5.646676063537598,-4.289150552071984,-4.289150552071984,0.0,179,7,792,0.184346035015448,5.655240388111069e-05,0.3094209161624892,0.0,799,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,5.0,log(p)/n,0.12429216196844382,OPTIMAL,1.0,1.0,4.9461989402771,-0.5143521025283513,-0.5143521025283451,0.0,22,0,949,0.02265705458290422,0.0,0.044310171198388724,0.0,949,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,500,250,7,sm_l0_core,10.0,log(p)/n,0.24858432393688765,OPTIMAL,1.0,1.0,4.380082845687866,0.0,0.0,0.0,0,0,971,0.0,0.0,0.0,0.0,971,
