stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,0.1,sqrt(log(p)/n),0.015766557136448266,converged,1.0,,2.0201743552461267,,,,845,2236,125,0.8711340206185567,0.018064307642591693,0.41718094297704267,0.0,2361,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,0.2,sqrt(log(p)/n),0.03153311427289653,converged,1.0,,0.06978886108845472,,,,845,2236,125,0.8711340206185567,0.018064307642591693,0.41718094297704267,0.0,2361,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,0.5,sqrt(log(p)/n),0.07883278568224132,converged,1.0,,0.06305507197976112,,,,845,2234,125,0.8711340206185567,0.018048149943448052,0.41738700913805876,0.0,2359,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,1.0,sqrt(log(p)/n),0.15766557136448264,converged,1.0,,0.05966069269925356,,,,820,1599,150,0.845360824742268,0.012918080465341736,0.48391856004721157,0.0,1749,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,1.2,sqrt(log(p)/n),0.18919868563737915,converged,1.0,,0.056104220915585756,,,,682,364,288,0.7030927835051546,0.002940701244142834,0.6765873015873015,0.0,652,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,1.4,sqrt(log(p)/n),0.2207317999102757,converged,1.0,,0.054678691085428,,,,522,55,448,0.5381443298969072,0.0004443367264501535,0.6748545572074983,0.0,503,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,1.6,sqrt(log(p)/n),0.25226491418317226,converged,1.0,,0.04961175099015236,,,,328,7,642,0.33814432989690724,5.655194700274681e-05,0.5026819923371648,0.0,649,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,1.8,sqrt(log(p)/n),0.2837980284560688,converged,1.0,,0.04574148589745164,,,,166,1,804,0.1711340206185567,8.078849571820972e-06,0.2919964819700968,0.0,805,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,2.0,sqrt(log(p)/n),0.3153311427289653,converged,1.0,,0.04585211770609021,,,,76,1,894,0.07835051546391752,8.078849571820972e-06,0.1451766953199618,0.0,895,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,2.2,sqrt(log(p)/n),0.34686425700186185,converged,1.0,,0.039671370293945074,,,,26,0,944,0.026804123711340205,0.0,0.052208835341365466,0.0,944,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,2.5,sqrt(log(p)/n),0.3941639284112066,converged,1.0,,0.0362873999401927,,,,5,0,965,0.005154639175257732,0.0,0.010256410256410256,0.0,965,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,3.0,sqrt(log(p)/n),0.4729967140934479,converged,1.0,,0.008209613617509604,,,,0,0,970,0.0,0.0,0.0,0.0,970,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,5.0,sqrt(log(p)/n),0.7883278568224132,converged,1.0,,0.007875163573771715,,,,0,0,970,0.0,0.0,0.0,0.0,970,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,500,250,8,sm_l1,10.0,sqrt(log(p)/n),1.5766557136448265,converged,1.0,,0.06681176787242293,,,,0,0,970,0.0,0.0,0.0,0.0,970,
