stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,0.1,log(p)/n,0.002485843239368877,OPTIMAL,1.0,1.0,176.80115175247192,-115.28065690585379,-115.28065690585917,0.0,876,2218,143,0.8596663395485771,0.01792598459561468,0.42596644784828597,0.0,2361,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,0.2,log(p)/n,0.004971686478737754,OPTIMAL,1.0,1.0,219.22399306297302,-107.61184678888567,-107.61507892673515,3.003514897222055e-05,875,2198,144,0.858684985279686,0.01776434361639363,0.427663734115347,0.0,2342,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,0.5,log(p)/n,0.012429216196844383,TIME_LIMIT,0.0,0.0,1216.6989431381226,nan,-127.94618391725098,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,1.0,log(p)/n,0.024858432393688765,TIME_LIMIT,0.0,0.0,1211.749363899231,nan,-228.06796034081705,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,1.2,log(p)/n,0.029830118872426516,TIME_LIMIT,0.0,0.0,1204.6238479614258,nan,-237.9149980116477,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,1.4,log(p)/n,0.03480180535116427,TIME_LIMIT,0.0,0.0,1205.4417910575867,nan,-47.47938948093514,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,1.6,log(p)/n,0.03977349182990203,TIME_LIMIT,0.0,0.0,1205.317447900772,nan,-39.804062797000626,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,1.8,log(p)/n,0.04474517830863978,TIME_LIMIT,0.0,0.0,1204.2456710338593,nan,-29.32213203770308,nan,,,,,,,,,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,2.0,log(p)/n,0.04971686478737753,TIME_LIMIT,1.0,0.0,1204.2876069545746,-17.559476759297453,-18.944274705683434,0.07886328080093573,530,140,489,0.5201177625122669,0.0011314868545473649,0.6275902901124926,0.0,629,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,2.2,log(p)/n,0.05468855126611529,TIME_LIMIT,1.0,0.0,1204.2338287830353,-14.600716745285503,-14.775537195650859,0.011973415649050566,462,73,557,0.4533856722276742,0.0005899895741568402,0.5945945945945945,0.0,630,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,2.5,log(p)/n,0.06214608098422191,TIME_LIMIT,1.0,0.0,1204.1295998096466,-11.091519748545274,-11.27968927530496,0.016965170781431144,383,29,636,0.3758586849852797,0.00023437941987052558,0.5352900069881202,0.0,665,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,3.0,log(p)/n,0.0745752971810663,OPTIMAL,1.0,1.0,8.492156028747559,-6.956096506844981,-6.956096506844981,0.0,260,4,759,0.25515210991167814,3.232819584421042e-05,0.40530007794232265,0.0,763,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,5.0,log(p)/n,0.12429216196844382,OPTIMAL,1.0,1.0,6.063058853149414,-0.9153277003597395,-0.9153279727387343,2.975753871496719e-07,45,0,974,0.04416094210009813,0.0,0.08458646616541353,0.0,974,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=500_n=0250_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,500,250,5,sm_l0_core,10.0,log(p)/n,0.24858432393688765,OPTIMAL,1.0,1.0,5.42059588432312,0.0,0.0,0.0,0,0,1019,0.0,0.0,0.0,0.0,1019,
