stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,0.1,sqrt(log(p)/n),0.015174271293851464,converged,1.0,,1.9944121190346777,,,,21,18,0,1.0,0.75,0.7000000000000001,0.0,18,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,0.2,sqrt(log(p)/n),0.030348542587702927,converged,1.0,,0.0002791648730635643,,,,21,18,0,1.0,0.75,0.7000000000000001,0.0,18,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,0.5,sqrt(log(p)/n),0.07587135646925731,converged,1.0,,0.00022264616563916206,,,,20,15,1,0.9523809523809523,0.625,0.7142857142857142,0.0,16,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,1.0,sqrt(log(p)/n),0.15174271293851463,converged,1.0,,0.00021970830857753754,,,,20,2,1,0.9523809523809523,0.08333333333333333,0.9302325581395349,0.0,3,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,1.2,sqrt(log(p)/n),0.18209125552621755,converged,1.0,,0.00021718069911003113,,,,19,1,2,0.9047619047619048,0.041666666666666664,0.9268292682926829,0.0,3,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,1.4,sqrt(log(p)/n),0.21243979811392047,converged,1.0,,0.00021443096920847893,,,,19,0,2,0.9047619047619048,0.0,0.9500000000000001,0.0,2,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,1.6,sqrt(log(p)/n),0.24278834070162342,converged,1.0,,0.00020992103964090347,,,,19,0,2,0.9047619047619048,0.0,0.9500000000000001,0.0,2,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,1.8,sqrt(log(p)/n),0.27313688328932634,converged,1.0,,0.00020828330889344215,,,,16,0,5,0.7619047619047619,0.0,0.8648648648648648,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,2.0,sqrt(log(p)/n),0.30348542587702926,converged,1.0,,0.00020550377666950226,,,,14,0,7,0.6666666666666666,0.0,0.8,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,2.2,sqrt(log(p)/n),0.33383396846473223,converged,1.0,,0.000204544048756361,,,,13,0,8,0.6190476190476191,0.0,0.7647058823529412,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,2.5,sqrt(log(p)/n),0.37935678234628656,converged,1.0,,0.00020092912018299103,,,,9,0,12,0.42857142857142855,0.0,0.6,0.0,12,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,3.0,sqrt(log(p)/n),0.4552281388155439,converged,1.0,,0.0001954999752342701,,,,6,0,15,0.2857142857142857,0.0,0.4444444444444445,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,5.0,sqrt(log(p)/n),0.7587135646925731,converged,1.0,,0.00017922790721058846,,,,0,0,21,0.0,0.0,0.0,0.0,21,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,10,100,4,sm_l1,10.0,sqrt(log(p)/n),1.5174271293851462,converged,1.0,,0.00016877194866538048,,,,0,0,21,0.0,0.0,0.0,0.0,21,
