stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,0.1,sqrt(log(p)/n),0.015174271293851464,converged,1.0,,1.991867528297007,,,,15,27,0,1.0,0.9,0.5263157894736842,0.0,27,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,0.2,sqrt(log(p)/n),0.030348542587702927,converged,1.0,,0.0002679843455553055,,,,15,23,0,1.0,0.7666666666666667,0.5660377358490566,0.0,23,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,0.5,sqrt(log(p)/n),0.07587135646925731,converged,1.0,,0.00023737316951155663,,,,14,16,1,0.9333333333333333,0.5333333333333333,0.6222222222222223,0.0,17,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,1.0,sqrt(log(p)/n),0.15174271293851463,converged,1.0,,0.00021695299074053764,,,,14,9,1,0.9333333333333333,0.3,0.7368421052631579,0.0,10,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,1.2,sqrt(log(p)/n),0.18209125552621755,converged,1.0,,0.00021175574511289597,,,,14,7,1,0.9333333333333333,0.23333333333333334,0.7777777777777778,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,1.4,sqrt(log(p)/n),0.21243979811392047,converged,1.0,,0.00022471370175480843,,,,14,6,1,0.9333333333333333,0.2,0.8,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,1.6,sqrt(log(p)/n),0.24278834070162342,converged,1.0,,0.00020657572895288467,,,,12,6,3,0.8,0.2,0.7272727272727272,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,1.8,sqrt(log(p)/n),0.27313688328932634,converged,1.0,,0.00020644301548600197,,,,11,5,4,0.7333333333333333,0.16666666666666666,0.7096774193548386,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,2.0,sqrt(log(p)/n),0.30348542587702926,converged,1.0,,0.00020335381850600243,,,,11,4,4,0.7333333333333333,0.13333333333333333,0.7333333333333333,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,2.2,sqrt(log(p)/n),0.33383396846473223,converged,1.0,,0.00021217577159404755,,,,9,4,6,0.6,0.13333333333333333,0.6428571428571429,0.0,10,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,2.5,sqrt(log(p)/n),0.37935678234628656,converged,1.0,,0.00019598612561821938,,,,6,3,9,0.4,0.1,0.5,0.0,12,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,3.0,sqrt(log(p)/n),0.4552281388155439,converged,1.0,,0.00018948083743453026,,,,2,0,13,0.13333333333333333,0.0,0.23529411764705882,0.0,13,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,5.0,sqrt(log(p)/n),0.7587135646925731,converged,1.0,,0.00017076311632990837,,,,0,0,15,0.0,0.0,0.0,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=003,erdos_renyi,10,100,3,sm_l1,10.0,sqrt(log(p)/n),1.5174271293851462,converged,1.0,,0.00017058709636330605,,,,0,0,15,0.0,0.0,0.0,0.0,15,
