stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,0.1,log(p)/n,0.002302585092994046,OPTIMAL,1.0,1.0,0.6576597690582275,-4.09760612780641,-4.107997715184364,0.0025360142126489627,16,24,0,1.0,0.8275862068965517,0.5714285714285715,0.0,24,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,0.2,log(p)/n,0.004605170185988092,OPTIMAL,1.0,1.0,0.7328779697418213,-4.007395854086594,-4.043662000125153,0.009049803752622943,16,22,0,1.0,0.7586206896551724,0.5925925925925926,0.0,22,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,0.5,log(p)/n,0.01151292546497023,OPTIMAL,1.0,1.0,1.6833038330078125,-3.7679847475080557,-3.7920465571295443,0.006385856428267611,16,16,0,1.0,0.5517241379310345,0.6666666666666666,0.0,16,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,1.0,log(p)/n,0.02302585092994046,OPTIMAL,1.0,1.0,3.0407419204711914,-3.433962764372721,-3.456459032849504,0.006551110195538971,16,9,0,1.0,0.3103448275862069,0.7804878048780487,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,1.2,log(p)/n,0.02763102111592855,OPTIMAL,1.0,1.0,6.03566575050354,-3.318833509723017,-3.3277699234638645,0.0026926369505029654,16,9,0,1.0,0.3103448275862069,0.7804878048780487,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,1.4,log(p)/n,0.03223619130191664,OPTIMAL,1.0,1.0,13.397608995437622,-3.2067657472757385,-3.2362890503472235,0.00920656680225741,16,8,0,1.0,0.27586206896551724,0.8,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,1.6,log(p)/n,0.036841361487904734,OPTIMAL,1.0,1.0,2.8815791606903076,-3.100309162436415,-3.1091600823540753,0.0028548507435640614,16,6,0,1.0,0.20689655172413793,0.8421052631578948,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,1.8,log(p)/n,0.041446531673892825,OPTIMAL,1.0,1.0,3.958099842071533,-2.9996441233035482,-3.022474753834076,0.007611113049432016,15,6,1,0.9375,0.20689655172413793,0.8108108108108109,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,2.0,log(p)/n,0.04605170185988092,OPTIMAL,1.0,1.0,2.4184730052948,-2.9041039120767262,-2.9277914576050663,0.008156576433038546,15,5,1,0.9375,0.1724137931034483,0.8333333333333334,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,2.2,log(p)/n,0.050656872045869016,OPTIMAL,1.0,1.0,4.23492169380188,-2.8120005083569626,-2.812649991168961,0.0002309682413172793,15,5,1,0.9375,0.1724137931034483,0.8333333333333334,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,2.5,log(p)/n,0.057564627324851146,OPTIMAL,1.0,1.0,2.4789199829101562,-2.6893646997856635,-2.7020279316780607,0.004708633192592431,13,3,3,0.8125,0.10344827586206896,0.8125,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,3.0,log(p)/n,0.06907755278982138,OPTIMAL,1.0,1.0,1.9681270122528076,-2.5074966064256827,-2.5074966064256827,0.0,13,2,3,0.8125,0.06896551724137931,0.8387096774193549,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,5.0,log(p)/n,0.11512925464970229,OPTIMAL,1.0,1.0,1.0366437435150146,-1.8922576507979678,-1.8922576507979678,0.0,11,1,5,0.6875,0.034482758620689655,0.7857142857142857,0.0,6,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,10,100,1,sm_l0_core,10.0,log(p)/n,0.23025850929940458,OPTIMAL,1.0,1.0,0.5003328323364258,-0.8102931162052383,-0.8102931162052383,0.0,8,0,8,0.5,0.0,0.6666666666666666,0.0,8,
