stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,0.1,log(p)/n,0.002302585092994046,OPTIMAL,1.0,1.0,0.4350886344909668,-3.2216165254308047,-3.241311095667297,0.006113257143122739,23,13,2,0.92,0.65,0.7540983606557377,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,0.2,log(p)/n,0.004605170185988092,OPTIMAL,1.0,1.0,0.4694969654083252,-3.138723462083021,-3.1656760627553897,0.00858712180221244,23,13,2,0.92,0.65,0.7540983606557377,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,0.5,log(p)/n,0.01151292546497023,OPTIMAL,1.0,1.0,0.7134649753570557,-2.9123606566289033,-2.929457313702252,0.00587037770697611,23,7,2,0.92,0.35,0.8363636363636363,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,1.0,log(p)/n,0.02302585092994046,OPTIMAL,1.0,1.0,1.913722276687622,-2.5939833709633024,-2.6170351243024075,0.008886623405972153,20,6,5,0.8,0.3,0.7843137254901961,0.0,11,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,1.2,log(p)/n,0.02763102111592855,OPTIMAL,1.0,1.0,1.5570430755615234,-2.474737944035179,-2.4933627574905417,0.0075259740128257565,20,5,5,0.8,0.25,0.8000000000000002,0.0,10,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,1.4,log(p)/n,0.03223619130191664,OPTIMAL,1.0,1.0,1.8830270767211914,-2.364195766183518,-2.372756872787787,0.003621149621669799,20,4,5,0.8,0.2,0.816326530612245,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,1.6,log(p)/n,0.036841361487904734,OPTIMAL,1.0,1.0,12.335753917694092,-2.2536716817198044,-2.2675052557792563,0.006138238400766251,20,4,5,0.8,0.2,0.816326530612245,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,1.8,log(p)/n,0.041446531673892825,OPTIMAL,1.0,1.0,2.444206953048706,-2.1579021995295338,-2.177328262234389,0.00900229060848565,17,0,8,0.68,0.0,0.8095238095238095,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,2.0,log(p)/n,0.04605170185988092,OPTIMAL,1.0,1.0,4.062438011169434,-2.0811831364423306,-2.0811831364423306,0.0,16,0,9,0.64,0.0,0.7804878048780487,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,2.2,log(p)/n,0.050656872045869016,OPTIMAL,1.0,1.0,2.7695069313049316,-2.0075004134665217,-2.0075004134665217,0.0,16,0,9,0.64,0.0,0.7804878048780487,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,2.5,log(p)/n,0.057564627324851146,OPTIMAL,1.0,1.0,1.5362088680267334,-1.8969763290028068,-1.8969763290028068,0.0,16,0,9,0.64,0.0,0.7804878048780487,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,3.0,log(p)/n,0.06907755278982138,OPTIMAL,1.0,1.0,1.6693570613861084,-1.7292897710701567,-1.7292897710701567,0.0,13,0,12,0.52,0.0,0.6842105263157895,0.0,12,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,5.0,log(p)/n,0.11512925464970229,OPTIMAL,1.0,1.0,1.2986962795257568,-1.2186962477273622,-1.2186962477273622,0.0,10,0,15,0.4,0.0,0.5714285714285715,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=009,erdos_renyi,10,100,9,sm_l0_core,10.0,log(p)/n,0.23025850929940458,OPTIMAL,1.0,1.0,0.24521708488464355,-0.526316804018603,-0.526316804018603,0.0,3,0,22,0.12,0.0,0.21428571428571425,0.0,22,
