stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,0.1,sqrt(log(p)/n),0.015174271293851464,converged,1.0,,1.995960924308747,,,,19,22,0,1.0,0.8461538461538461,0.6333333333333334,0.0,22,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,0.2,sqrt(log(p)/n),0.030348542587702927,converged,1.0,,0.0002595679834485054,,,,19,18,0,1.0,0.6923076923076923,0.6785714285714285,0.0,18,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,0.5,sqrt(log(p)/n),0.07587135646925731,converged,1.0,,0.00023326603695750237,,,,19,14,0,1.0,0.5384615384615384,0.7307692307692308,0.0,14,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,1.0,sqrt(log(p)/n),0.15174271293851463,converged,1.0,,0.0002138330601155758,,,,18,4,1,0.9473684210526315,0.15384615384615385,0.8780487804878049,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,1.2,sqrt(log(p)/n),0.18209125552621755,converged,1.0,,0.00021331477910280228,,,,18,4,1,0.9473684210526315,0.15384615384615385,0.8780487804878049,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,1.4,sqrt(log(p)/n),0.21243979811392047,converged,1.0,,0.00020940788090229034,,,,18,2,1,0.9473684210526315,0.07692307692307693,0.9230769230769231,0.0,3,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,1.6,sqrt(log(p)/n),0.24278834070162342,converged,1.0,,0.0002072569914162159,,,,17,2,2,0.8947368421052632,0.07692307692307693,0.8947368421052632,0.0,4,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,1.8,sqrt(log(p)/n),0.27313688328932634,converged,1.0,,0.0002057710662484169,,,,17,2,2,0.8947368421052632,0.07692307692307693,0.8947368421052632,0.0,4,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,2.0,sqrt(log(p)/n),0.30348542587702926,converged,1.0,,0.00020801229402422905,,,,12,1,7,0.631578947368421,0.038461538461538464,0.7499999999999999,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,2.2,sqrt(log(p)/n),0.33383396846473223,converged,1.0,,0.00019793305546045303,,,,12,0,7,0.631578947368421,0.0,0.7741935483870968,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,2.5,sqrt(log(p)/n),0.37935678234628656,converged,1.0,,0.00019457796588540077,,,,6,0,13,0.3157894736842105,0.0,0.4799999999999999,0.0,13,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,3.0,sqrt(log(p)/n),0.4552281388155439,converged,1.0,,0.00019333604723215103,,,,6,0,13,0.3157894736842105,0.0,0.4799999999999999,0.0,13,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,5.0,sqrt(log(p)/n),0.7587135646925731,converged,1.0,,0.0001703379675745964,,,,0,0,19,0.0,0.0,0.0,0.0,19,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=010_n=0100_degree=04_signal=0.200_kappa=10.0_graph=random_rep=005,erdos_renyi,10,100,5,sm_l1,10.0,sqrt(log(p)/n),1.5174271293851462,converged,1.0,,0.00017094379290938377,,,,0,0,19,0.0,0.0,0.0,0.0,19,
