stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,0.1,log(p)/n,0.0007489330683884978,OPTIMAL,1.0,1.0,0.9440650939941406,-4.572009905891441,-4.575290558110335,0.000717551424082847,43,96,0,1.0,0.6530612244897959,0.4725274725274725,0.0,96,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,0.2,log(p)/n,0.0014978661367769956,OPTIMAL,1.0,1.0,1.2157478332519531,-4.473824976598716,-4.478228474144485,0.000984280245383399,43,76,0,1.0,0.5170068027210885,0.5308641975308642,0.0,76,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,0.5,log(p)/n,0.0037446653419424885,OPTIMAL,1.0,1.0,224.01899218559265,-4.227190319574598,-4.231415946685766,0.0009996302015551303,43,53,0,1.0,0.36054421768707484,0.6187050359712231,0.0,53,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,1.0,log(p)/n,0.007489330683884977,OPTIMAL,1.0,1.0,444.48027515411377,-3.9187207822200136,-3.922638229639418,0.0009996750565079283,43,31,0,1.0,0.2108843537414966,0.735042735042735,0.0,31,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,1.2,log(p)/n,0.008987196820661972,OPTIMAL,1.0,1.0,109.7706868648529,-3.822635544843812,-3.8264481719287784,0.0009973817907148472,43,17,0,1.0,0.11564625850340136,0.8349514563106796,0.0,17,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,1.4,log(p)/n,0.010485062957438967,OPTIMAL,1.0,1.0,23.136306047439575,-3.7348882513233206,-3.7384875807097697,0.0009637047066063742,43,14,0,1.0,0.09523809523809523,0.86,0.0,14,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,1.6,log(p)/n,0.011982929094215965,OPTIMAL,1.0,1.0,7.56858491897583,-3.6531458254268268,-3.6548558046458974,0.00046808402970633886,43,10,0,1.0,0.06802721088435375,0.8958333333333334,0.0,10,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,1.8,log(p)/n,0.01348079523099296,OPTIMAL,1.0,1.0,2.581580877304077,-3.578632997495888,-3.5815739242495748,0.0008218017203062536,43,5,0,1.0,0.034013605442176874,0.945054945054945,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,2.0,log(p)/n,0.014978661367769954,OPTIMAL,1.0,1.0,1.8989946842193604,-3.5067351622748326,-3.5075590640234706,0.00023494838090468528,43,5,0,1.0,0.034013605442176874,0.945054945054945,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,2.2,log(p)/n,0.01647652750454695,OPTIMAL,1.0,1.0,1.1038768291473389,-3.435158932625827,-3.43842136090807,0.0009497168387924012,43,3,0,1.0,0.02040816326530612,0.9662921348314606,0.0,3,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,2.5,log(p)/n,0.018723326709712444,OPTIMAL,1.0,1.0,1.0317857265472412,-3.331077606490745,-3.333694577007742,0.000785622800230738,43,2,0,1.0,0.013605442176870748,0.9772727272727273,0.0,2,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,3.0,log(p)/n,0.02246799205165493,OPTIMAL,1.0,1.0,1.06451416015625,-3.16324572572317,-3.163266283012992,6.4987963643819105e-06,43,1,0,1.0,0.006802721088435374,0.9885057471264368,0.0,1,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=008,erdos_renyi,20,400,8,sm_l0,5.0,log(p)/n,0.03744665341942489,OPTIMAL,1.0,1.0,0.812528133392334,-2.504184680368009,-2.504350313925223,6.614270844809751e-05,43,1,0,1.0,0.006802721088435374,0.9885057471264368,0.0,1,
