stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,0.1,sqrt(log(p)/n),0.008654091913011426,converged,1.0,,1.4969929659273475,,,,41,129,0,1.0,0.8657718120805369,0.3886255924170616,0.0,129,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,0.2,sqrt(log(p)/n),0.017308183826022852,converged,1.0,,0.0008276901207864285,,,,41,112,0,1.0,0.7516778523489933,0.422680412371134,0.0,112,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,0.5,sqrt(log(p)/n),0.04327045956505713,converged,1.0,,0.0006509919185191393,,,,41,57,0,1.0,0.3825503355704698,0.5899280575539569,0.0,57,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,1.0,sqrt(log(p)/n),0.08654091913011426,converged,1.0,,0.0005270938854664564,,,,41,17,0,1.0,0.11409395973154363,0.8282828282828283,0.0,17,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,1.2,sqrt(log(p)/n),0.10384910295613711,converged,1.0,,0.001984591130167246,,,,41,12,0,1.0,0.08053691275167785,0.8723404255319149,0.0,12,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,1.4,sqrt(log(p)/n),0.12115728678215995,converged,1.0,,0.0006250289734452963,,,,41,9,0,1.0,0.06040268456375839,0.9010989010989011,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,1.6,sqrt(log(p)/n),0.13846547060818282,converged,1.0,,0.0005525888409465551,,,,41,8,0,1.0,0.053691275167785234,0.9111111111111111,0.0,8,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,1.8,sqrt(log(p)/n),0.15577365443420568,converged,1.0,,0.0005361130461096764,,,,40,6,1,0.975609756097561,0.040268456375838924,0.9195402298850575,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,2.0,sqrt(log(p)/n),0.17308183826022852,converged,1.0,,0.0005438791122287512,,,,38,4,3,0.926829268292683,0.026845637583892617,0.9156626506024096,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,2.2,sqrt(log(p)/n),0.1903900220862514,converged,1.0,,0.0005301020573824644,,,,34,2,7,0.8292682926829268,0.013422818791946308,0.883116883116883,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,2.5,sqrt(log(p)/n),0.21635229782528564,converged,1.0,,0.0005161080043762922,,,,28,2,13,0.6829268292682927,0.013422818791946308,0.7887323943661972,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,3.0,sqrt(log(p)/n),0.2596227573903428,converged,1.0,,0.0005107240285724401,,,,24,1,17,0.5853658536585366,0.006711409395973154,0.7272727272727272,0.0,18,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=001,erdos_renyi,20,400,1,sm_l1,5.0,sqrt(log(p)/n),0.4327045956505713,converged,1.0,,0.00039291800931096077,,,,2,0,39,0.04878048780487805,0.0,0.09302325581395349,0.0,39,
