stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,0.1,log(p)/n,0.0007489330683884978,OPTIMAL,1.0,1.0,1.088066816329956,-4.912629024896585,-4.9168179341573,0.0008526817798547248,38,97,0,1.0,0.6381578947368421,0.43930635838150295,0.0,97,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,0.2,log(p)/n,0.0014978661367769956,OPTIMAL,1.0,1.0,4.693095922470093,-4.815271448138484,-4.820030930992102,0.0009884142368460514,38,83,0,1.0,0.5460526315789473,0.4779874213836478,0.0,83,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,0.5,log(p)/n,0.0037446653419424885,TIME_LIMIT,1.0,0.0,600.109797000885,-4.579829276582185,-4.588202045610912,0.0018281836555653895,38,54,0,1.0,0.35526315789473684,0.5846153846153846,0.0,54,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,1.0,log(p)/n,0.007489330683884977,TIME_LIMIT,1.0,0.0,600.0817258358002,-4.310271597208672,-4.316236481857744,0.001383876749886181,38,24,0,1.0,0.15789473684210525,0.76,0.0,24,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,1.2,log(p)/n,0.008987196820661972,OPTIMAL,1.0,1.0,132.22989010810852,-4.224764486427448,-4.228980638721146,0.0009979614975563675,38,15,0,1.0,0.09868421052631579,0.8351648351648352,0.0,15,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,1.4,log(p)/n,0.010485062957438967,OPTIMAL,1.0,1.0,15.338089942932129,-4.146114226774467,-4.150151278063707,0.0009736951440388527,38,13,0,1.0,0.08552631578947369,0.8539325842696629,0.0,13,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,1.6,log(p)/n,0.011982929094215965,OPTIMAL,1.0,1.0,6.998162031173706,-4.06972315670395,-4.0732979033140415,0.0008783758679513389,38,13,0,1.0,0.08552631578947369,0.8539325842696629,0.0,13,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,1.8,log(p)/n,0.01348079523099296,OPTIMAL,1.0,1.0,7.21269416809082,-3.9941389673512604,-3.99718421693101,0.0007624295510601564,38,12,0,1.0,0.07894736842105263,0.8636363636363636,0.0,12,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,2.0,log(p)/n,0.014978661367769954,OPTIMAL,1.0,1.0,7.55428671836853,-3.9215850265710634,-3.9240084730652556,0.0006179762717808847,38,7,0,1.0,0.046052631578947366,0.9156626506024096,0.0,7,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,2.2,log(p)/n,0.01647652750454695,OPTIMAL,1.0,1.0,3.594151020050049,-3.855792372402182,-3.8593335906927564,0.000918415191627162,38,5,0,1.0,0.03289473684210526,0.9382716049382717,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,2.5,log(p)/n,0.018723326709712444,OPTIMAL,1.0,1.0,2.009437322616577,-3.762781264538225,-3.7648712171813883,0.0005554276202179755,37,4,1,0.9736842105263158,0.02631578947368421,0.9367088607594938,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,3.0,log(p)/n,0.02246799205165493,OPTIMAL,1.0,1.0,1.167396068572998,-3.612324557597639,-3.6140793146077446,0.00048576947672518634,37,2,1,0.9736842105263158,0.013157894736842105,0.9610389610389611,0.0,3,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=007,erdos_renyi,20,400,7,sm_l0,5.0,log(p)/n,0.03744665341942489,OPTIMAL,1.0,1.0,0.9883811473846436,-3.044598717556087,-3.0446599776777905,2.0120918185418797e-05,37,0,1,0.9736842105263158,0.0,0.9866666666666666,0.0,1,
