stage,study,job_name,instance_id,topology,p,n,rep,method,penalty_constant,penalty_rate,lambda,status,fit_available,certified,runtime_seconds,UB,LB,gap,TP,FP,FN,TPR,FPR,F1,exact_recovery,shd,error_message
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,0.1,log(p)/n,0.0007489330683884978,OPTIMAL,1.0,1.0,0.8632659912109375,-5.149590460385265,-5.1547283736258125,0.000997732398347496,42,110,0,1.0,0.7432432432432432,0.4329896907216495,0.0,110,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,0.2,log(p)/n,0.0014978661367769956,OPTIMAL,1.0,1.0,3.893998146057129,-5.046256317709811,-5.0510446787033425,0.0009488937327116734,42,89,0,1.0,0.6013513513513513,0.4855491329479769,0.0,89,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,0.5,log(p)/n,0.0037446653419424885,OPTIMAL,1.0,1.0,215.93306684494019,-4.795978089295133,-4.800773325185159,0.0009998452454838137,42,55,0,1.0,0.3716216216216216,0.60431654676259,0.0,55,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,1.0,log(p)/n,0.007489330683884977,OPTIMAL,1.0,1.0,69.69721388816833,-4.493853975246989,-4.498333786524721,0.0009968751326606662,42,25,0,1.0,0.16891891891891891,0.7706422018348624,0.0,25,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,1.2,log(p)/n,0.008987196820661972,OPTIMAL,1.0,1.0,24.933338165283203,-4.39452526156921,-4.398900471894185,0.000995604772883559,42,24,0,1.0,0.16216216216216217,0.7777777777777778,0.0,24,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,1.4,log(p)/n,0.010485062957438967,OPTIMAL,1.0,1.0,13.900704145431519,-4.301796075324294,-4.305923221473312,0.0009594006960701039,42,18,0,1.0,0.12162162162162163,0.8235294117647058,0.0,18,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,1.6,log(p)/n,0.011982929094215965,OPTIMAL,1.0,1.0,14.415940284729004,-4.212577366229405,-4.216637169336876,0.0009637337797085624,42,17,0,1.0,0.11486486486486487,0.8316831683168318,0.0,17,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,1.8,log(p)/n,0.01348079523099296,OPTIMAL,1.0,1.0,12.886016845703125,-4.127433067794753,-4.131495068640641,0.000984146993825953,42,13,0,1.0,0.08783783783783784,0.865979381443299,0.0,13,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,2.0,log(p)/n,0.014978661367769954,OPTIMAL,1.0,1.0,9.620882987976074,-4.047998663501266,-4.050464723867613,0.0006092048370919369,42,9,0,1.0,0.060810810810810814,0.9032258064516129,0.0,9,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,2.2,log(p)/n,0.01647652750454695,OPTIMAL,1.0,1.0,3.6803550720214844,-3.976459076480417,-3.976558698978129,2.5053067514601842e-05,42,5,0,1.0,0.033783783783783786,0.9438202247191011,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,2.5,log(p)/n,0.018723326709712444,OPTIMAL,1.0,1.0,2.2827181816101074,-3.870859489500212,-3.8722079094512525,0.0003483515624108571,42,5,0,1.0,0.033783783783783786,0.9438202247191011,0.0,5,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,3.0,log(p)/n,0.02246799205165493,OPTIMAL,1.0,1.0,1.222357988357544,-3.6978680034918274,-3.7002820812446915,0.0006528296171157259,42,4,0,1.0,0.02702702702702703,0.9545454545454545,0.0,4,
evaluation,primary_graph_recovery,roc,topology=erdos_renyi_p=020_n=0400_degree=04_signal=0.200_kappa=10.0_graph=random_rep=004,erdos_renyi,20,400,4,sm_l0,5.0,log(p)/n,0.03744665341942489,OPTIMAL,1.0,1.0,0.7461981773376465,-3.072960881538072,-3.0734927722462784,0.00017308736710639183,41,0,1,0.9761904761904762,0.0,0.9879518072289156,0.0,1,
